500 100 1250 0.1 0.1
293.721858273052 19.800648463406624 4.553386852399174 14.01059945583799 47.429757929455036 185.69448470859942
0.6986875539723991 36.22547581877756 5.322550682692274 18.126141972027927 76.22342077945865 21.88321399025599
37.58459102505346 26.245837182215592 5.30395310930275 14.754685101209764 71.9283930216601 345.17488379831553
275.3267247648765 90.09856223925811 5.70375590718389 18.02387325963699 46.81296611579435 18.533875549773473
249.03282928962807 44.667751145110046 5.22546655651413 13.279657243673434 64.53435738382366 295.95161900135827
331.54337068800174 96.8935031785991 5.6790585635956745 13.69597067564078 71.4673701279979 342.5413710235989
302.9159066570732 46.70871423892612 5.2578535865317075 17.94222450463665 78.98238466034738 153.99865173203645
468.9579335480306 85.96261275549185 5.9325756205063715 11.23148134507602 70.11863438171672 186.1278745685659
395.96970298259606 61.522756943235265 5.286189104643188 18.995674788128223 33.325910094993496 356.0074657381365
440.7754461809764 98.74350575661602 5.303207879650316 12.701873448692261 86.9285924951179 133.92583150913066
122.33887460952792 75.91648649703521 4.112181356499523 18.17904642252126 47.32781312384877 335.6612261700322
0.7969002377318235 49.1497263264182 4.693511268938491 12.225143489846968 64.14722771960824 213.89368954995035
158.0144602828582 96.27570626219651 4.342206896775992 10.574924408951372 66.46458445311339 298.6972650371886
444.24552772633217 52.352426713911726 5.023275460614678 16.610910614220764 71.39827249603553 282.82696510770654
100.9613305807358 57.016354913184074 5.358192993688836 19.839510716065405 35.283102290706005 148.28133866003884
46.47912954443106 0.22747195502661466 4.407934920739077 12.089784615959992 40.247304494817165 316.45102290251083
36.85190822820178 26.753772447968327 4.403831197672303 18.616763089270872 34.24035211052683 114.32413935910394
476.70781140636973 65.5421402022172 4.1330882334713905 17.524347636167484 31.509111583772224 249.46654095068342
103.7926827300244 89.90447770025801 4.237163568786675 11.487693546324548 62.27992275481382 300.5270881600561
11.999992473396336 93.17366782410971 4.448710559543708 10.46596469864318 31.60625387301039 7.7316001025697645
184.4202122464189 2.492174186905549 4.203146642872101 12.626827088255762 66.53191344787169 29.314003507853922
425.2238333773505 54.91699631352278 4.042375847471714 10.198758058742227 63.52079347983915 130.23207463213754
245.50681765286632 97.559656121907 4.8042639730501895 17.311411848350946 78.38028205305393 306.1776901733449
470.7977964341113 63.44276446913496 4.248474852904211 17.594378755780518 47.54440996296586 115.46583145797567
198.07014233563814 60.388532461211966 5.637761019826606 14.293047386589098 47.87557477324279 320.75910998581276
247.4341840551455 33.46272742644808 4.744789663776842 10.455112791719978 43.124912954852824 43.82342954606124
53.30321672167371 95.85919640626265 4.075013139298472 15.008570335396866 75.67156865727087 92.22096109697767
407.23956487673036 55.964709197997664 5.469878520719062 14.224627358817985 72.5629529665471 108.58921227663674
478.87531495247805 60.46687238453574 4.33854199926013 10.531968831444676 61.35879439993722 261.84180892161226
86.93269078405203 90.37184827361891 5.711804708537887 15.457506149398608 73.00265306192007 273.0393330561806
407.80076644807644 47.031335864144864 5.148165155424225 10.119507228773042 70.72107079758354 107.52890784222063
417.4646848725808 44.60283370708845 4.374323100226797 10.297871322683816 58.892532669616386 145.12808852415804
448.7017149475738 59.845155986446066 5.228834245431897 19.933436555857583 71.95547391139972 185.04398485933478
482.45015463199746 83.264629825281 5.08048429964588 10.636406670117491 62.614575032620586 65.40830103815497
486.52799236327775 47.308807717537086 5.474281221028718 14.739417160577469 65.61134192331127 251.69262531179854
