100 20 170 60
46.873417171641655 16.463303151232367 2 60 284.8752635146482
32.688200434327044 4.372327947731376 2 60 296.548269816547
39.643129546947065 10.212466207762276 2 60 350.95723300944394
48.24306297982711 4.14385776953377 2 60 237.03350039140096
51.04324823638723 9.919126334215406 2 60 72.15012498698401
67.43891175794532 5.200532378758663 2 60 244.33529937685412
38.39923957629641 13.52677236007624 2 60 111.23244550586564
53.6924478008988 9.137414398619686 2 60 2.3945710977350387
24.777270772652376 10.436107313332599 2 60 191.10444416490802
41.95533660018195 9.677503927025843 2 60 109.3731391964326
57.40935224262141 12.99070500343374 2 60 177.87279960013544
26.47789274877063 5.965627102026136 2 60 271.0822450655965
67.24997773835315 7.153613549675959 2 60 344.8903442221006
31.697253915465332 14.117744164565497 2 60 243.33910885425212
78.19563094320797 3.2438055899444307 2 60 303.79058511634213
23.30522288666876 2.63734220324793 2 60 199.1676953561847
58.59227440681378 11.83943023035473 2 60 219.25266678141384
44.194224450852744 11.720153609659887 2 60 301.47579480607874
63.8428062485243 11.435286616471977 2 60 191.6497048834296
99.45928820961615 1.9583131134812248 2 60 128.53101446125174
65.73062463793973 4.9812931531994575 2 60 142.78564558639295
22.569122518557684 5.247932059017892 2 60 294.2010868583325
44.215283504042674 17.905758415880793 2 60 42.1526490257954
20.62474940818661 17.08506631132899 2 60 159.11944670534317
20.376593705087775 15.583500631706153 2 60 162.70604498224947
54.86028920273437 3.751845073657638 2 60 349.91241194100314
21.60164329086365 12.448124960106547 2 60 114.84643233565333
60.964663052532735 5.557250620674468 2 60 124.23154226430434
52.29769124170925 6.136503797687299 2 60 304.53253644657156
54.90259024446215 5.278392818751218 2 60 188.0489068907126
33.07293335804244 0.32061589353342024 2 60 326.26311270250636
64.13204935881326 12.783211788512842 2 60 62.597870951325476
47.6414495313064 10.418775190112372 2 60 354.72529050659836
25.982803776084946 17.602056580956916 2 60 241.20172731857338
49.41968687327172 2.438842088607227 2 60 41.499756006052564
26.56167172076386 2.6136747590555376 2 60 326.3806639603259
40.65783385933332 1.1066678108666506 2 60 287.25391401153615
44.6794639557655 17.243471021464817 2 60 206.0394972086259
84.13459082048746 7.552654382213486 2 60 57.88149310254301
18.3948928437337 7.423574102134998 2 60 70.81628414973025
56.29408899538226 6.609370205241842 2 60 208.22564739449714
41.61093264314274 13.383015176330046 2 60 225.04210344051367
43.74852437189271 10.717501965166722 2 60 13.140678976954373
17.086532770355042 13.032240438190286 2 60 319.0758996725328
41.99130278335495 12.112490337006012 2 60 57.120108125606095
47.14762425544658 7.751978879286414 2 60 344.51296133034697
45.279198060400965 11.998889713196396 2 60 355.5839326223708
57.370855281646406 4.827294626350489 2 60 325.0213985742099
56.10274882058258 8.505181608612807 2 60 318.84065558251234
50.03718214914197 4.18110729728941 2 60 279.0662287116683
51.18370710904856 12.102433294911634 2 60 270.0081781868139
