100 20 200 180
29.332019257084557 4.2538714146841965 2 180 331.360686988718
27.800638983415755 8.904510430389488 2 180 179.91815665107748
34.635374318827054 4.7076182369162485 2 180 14.405696451704033
24.69051081986407 5.9426735500164725 2 180 144.0457405688942
43.43342842020486 0.34746239862386563 2 180 87.1236119045257
45.11714409972273 2.4183342342276615 2 180 199.0354670169084
88.56129424003518 0.2766465701386567 2 180 230.47925860826
63.115021770561725 0.8639658631893665 2 180 238.44361016275337
38.224060020055205 2.8435300414199305 2 180 256.8712064710433
45.53089844179035 4.702444675368902 2 180 277.67167098522805
69.44496858714437 11.72318808521682 2 180 19.599624095756454
46.10052587605824 18.789799856639835 2 180 286.63190372524065
41.30140575127716 6.363254164067809 2 180 256.675812219206
77.31740514078025 10.056043960161405 2 180 316.852254798226
38.13164322826483 8.19998684123358 2 180 19.592082113489262
47.76834739416625 5.150585248075545 2 180 201.38879253829347
62.553788826342014 8.453976095213944 2 180 197.58373731865737
57.97745744145177 17.213328503711935 2 180 215.344731578594
27.770489409234 10.26354397019546 2 180 202.34313347686793
59.574927094052256 11.974622763639214 2 180 274.46346137952037
44.54152905754826 6.56783576274429 2 180 63.68849755141747
32.88936305160483 6.153096087748812 2 180 282.3319527077949
58.434899037042534 6.233520470832714 2 180 275.5764444631566
46.259280240123985 4.449044274247802 2 180 76.98977041826872
25.763751237929164 1.7140817098806704 2 180 141.92618549228447
46.35180353145289 0.26382869709450807 2 180 289.6020278755779
70.0 0.8865268284367933 2 180 316.4735966654716
52.18473983603625 18.616557959436374 2 180 346.36044719740545
35.30981642998823 19.037142041084874 2 180 49.395021024049434
73.00130410692147 15.644643320193312 2 180 245.59003908136407
3.610451964533823 1.2383244338981614 2 180 140.46127206386103
72.89004057295512 19.693475090951193 2 180 91.44794944143703
54.18728570241689 4.1076761201135925 2 180 94.35258271053212
37.916451501570904 5.51391110974744 2 180 340.520973001024
35.89730068224807 4.266126293199126 2 180 54.462789686592195
22.548475143724893 10.748398263470891 2 180 135.59688277491355
64.42177960926244 10.374002552843493 2 180 258.6458759958628
56.91339609485078 7.013755058563811 2 180 170.0669956385332
53.48131087032943 9.645333560470856 2 180 171.13885074288729
84.48727174840141 4.859853548235449 2 180 295.60229228539765
60.956765940132556 18.006445575305154 2 180 122.18092810042941
48.882880138236985 10.140040898669325 2 180 14.346581512761404
41.64814247570074 16.92271039170912 2 180 169.11858503368808
15.46344816651655 0.37506481609886455 2 180 4.92675509231685
54.88123287248385 17.277296983653102 2 180 204.14021469036425
