100 20 140 60
78.80593340050555 5.788044904151213 2 60 121.31713027760003
55.05689958587748 0.5678843916688492 2 60 152.22944212219969
36.32650235463809 2.6818434631848675 2 60 3.201456035584682
47.83432081992497 10.71414158936204 2 60 330.9754728869713
46.54131039100665 0.07745230146290139 2 60 318.3804992712
18.0100994526002 12.558708732108737 2 60 359.674002314465
51.7725919436154 19.157983029507957 2 60 192.19202299371588
58.17302781112262 7.940365440343995 2 60 281.35709557491515
75.50489727359987 18.870259591169816 2 60 323.24981739489965
64.63823353168542 11.843868165251282 2 60 320.2400564560709
69.01451938571861 15.092797238782897 2 60 132.02825649759748
50.87956292437016 11.265801151964627 2 60 120.09382386859274
61.95748525437283 0.2853806688067628 2 60 340.6999417737051
37.13471929923979 16.938140554661757 2 60 260.94884230558193
53.54124781899429 13.305569258820636 2 60 45.15104550569456
41.49398032653663 9.26418567067562 2 60 277.92673540238735
15.451363777529394 19.563645456096804 2 60 356.2652526530485
49.03594842255171 5.601319195612278 2 60 209.8102528699164
67.8324641475551 4.855659790323539 2 60 332.5157095240011
60.99536075374964 19.027762877548938 2 60 252.10878567550012
34.25276814508273 8.411844422908274 2 60 192.01706872345792
36.6752702470648 15.459993109981063 2 60 120.05135483276868
37.06516613044931 4.835038295047425 2 60 339.974945066235
64.24307208818637 2.010209301046322 2 60 134.46163963572937
65.23068473202244 15.153442701310002 2 60 155.56051337347813
70.0 14.418086456949391 2 60 164.2858399551725
60.150569572876925 15.209247276632698 2 60 17.391174347155854
49.794210083315086 3.949399127201525 2 60 63.22421248179952
79.41970006996775 17.64703365789018 2 60 353.89760999047115
75.20411558772211 17.079916756527837 2 60 57.155956552144104
64.82279318951339 11.01356588010229 2 60 136.91008844512987
67.3067506376967 16.39258912561247 2 60 319.6658205281747
53.18652479464349 6.656239470223171 2 60 24.936137674110164
61.733376843471746 14.288427379557533 2 60 43.92373065653154
59.844443843309776 18.496290096939056 2 60 226.08524699973657
47.245976081271635 17.28801577790052 2 60 182.50708209796898
75.4622219597811 1.2024357563798604 2 60 226.80656566781371
84.4054604729744 16.885166981431293 2 60 127.68361621124474
40.24985801373553 14.211205119946332 2 60 67.05104289391504
52.070741162205785 1.1732959068803939 2 60 261.51224810628935
17.137322854949062 19.40432588257019 2 60 238.78235028833873
47.75888747959483 11.92748552411284 2 60 159.3139764735049
63.7767756911868 2.596481050996673 2 60 354.69957951426153
49.28162804986014 15.68243528168707 2 60 256.18663469007015
66.35894587679167 8.406052496051952 2 60 107.48139987076887
96.70219182850425 9.852329302909657 2 60 341.98010742240393
86.66564749415369 6.2373798015635895 2 60 54.82433420266723
56.50239662468623 0.40965347269014574 2 60 166.3333702724587
80.04603295110341 15.218182872294344 2 60 78.15963194229509
50.84755020203035 4.454919446809562 2 60 305.94697562227145
76.02450192555688 7.795316554447245 2 60 357.4518202336046
36.54926644222415 16.609635696819456 2 60 318.2939736150561
16.115351807572615 16.64356884123084 2 60 303.2901735166334
49.951258120684095 14.05450727739302 2 60 229.65486762312074
23.79264522175633 15.49597744964908 2 60 1.08979405285345
60.13041600184385 1.7802390261350176 2 60 244.0174710914226
17.85052842832252 0.9327321609980532 2 60 99.25465717342834
63.069623912639145 1.8483049625463766 2 60 79.45685137473765
40.10118394633732 5.104349363388405 2 60 270.3787460483565
59.665220679737686 1.8650697048720977 2 60 99.67313565321204
43.272152418178116 6.41108816685559 2 60 326.8557489271053
53.62292975661609 6.208596749867059 2 60 273.11178197597906
13.62514447982393 0.47467253515735663 2 60 182.64090074656855
74.34928404735773 5.6297771899803095 2 60 136.34233118798272
70.33913208630929 13.042968708019567 2 60 2.49308815449397
20.84087502733299 7.556939644375307 2 60 141.07242728628356
30.82010425696149 12.048487131851264 2 60 158.07906641377411
19.727051058951094 10.707290980502988 2 60 17.39505232006381
32.98114787847996 11.745070492311067 2 60 124.22736673327223
70.92428044325752 17.453275520926915 2 60 64.80308892016839
26.839839370653188 18.084100785622578 2 60 13.885250512698821
47.12163949174977 8.873655785604145 2 60 355.47730683693857
55.67801422027038 3.234605397359054 2 60 40.590273545866445
37.730012020997464 17.666672213444514 2 60 232.80687867760074
44.2828651632184 6.935953020979411 2 60 74.27691900021196
43.263799800956726 9.307512672909795 2 60 116.60557851795713
95.3795881709921 3.2950877273698542 2 60 339.8808271668824
65.7087493918983 2.2483299299324777 2 60 12.737680529612652
76.4635946215671 0.36251754259576385 2 60 26.486485686284766
42.18367277442286 2.902683374361996 2 60 69.68511196437122
43.08247694308534 14.565349365369647 2 60 313.8212299696971
4.727847887280518 4.006382230381005 2 60 271.9175112219766
65.36842352022688 7.626540150415129 2 60 76.98750196105831
77.99755774876174 8.144724024593641 2 60 166.83886805256498
29.45627581948898 6.305029974551228 2 60 151.82856817128356
76.78684598261808 18.285942610371222 2 60 188.77506680940198
40.44294336625313 18.061552622448364 2 60 132.74886255917497
71.13791985604337 9.628717306455801 2 60 63.2545778916636
34.74511351418284 3.062442858679717 2 60 310.79107582823946
24.97114025172202 11.58673467949556 2 60 144.16670577029635
66.02183104867427 5.813779835975382 2 60 69.06595654938512
28.723765583388552 3.9869837769747574 2 60 244.82729641440898
71.94445667105951 0.7683829996179115 2 60 300.1208053604855
63.41989959513167 0.3045708144352499 2 60 84.23623685239939
63.24292000403272 14.628697159085174 2 60 288.5258039737073
49.36002085730545 4.811785434453084 2 60 347.6955757996434
62.383522841366066 4.502083406901973 2 60 62.98723873347388
33.927405784284666 5.761835005767486 2 60 25.415482947326282
38.577690659855335 12.836653764995576 2 60 44.9208029102562
46.34309914058703 8.099525478187296 2 60 145.83925058378483
60.65202160117424 16.02320212283181 2 60 302.01909331495705
48.11656067289251 15.696036433674807 2 60 247.36261356807256
59.043448362026076 19.102146656733122 2 60 41.433557766701796
82.15664289512533 2.8093259152003314 2 60 351.22749207922357
36.83525101631551 11.136357540700185 2 60 51.39464650348926
43.800922993744884 9.50441172918887 2 60 271.08074006259443
24.53081221862061 18.036467818249477 2 60 334.1732063946534
30.992333792966356 7.320292299516251 2 60 15.575978212552437
29.33217219510857 17.052408752165448 2 60 177.12342228064267
49.37752953707523 14.796452493374995 2 60 27.154477062501815
16.874366430455602 11.433617402920675 2 60 20.15131418212875
57.650909945473614 1.8881740687288406 2 60 343.592256473506
68.29667277260332 8.133308055175501 2 60 333.45511838660144
50.2387339032001 16.18514519288029 2 60 2.987579000715037
68.15135062566556 5.674522309183252 2 60 83.04327798023118
48.58307698891467 9.643527982141894 2 60 4.658791801298667
49.93509183404443 4.755035556148465 2 60 175.73429290828798
53.401721009897365 13.75161574117983 2 60 138.11997559755213
53.864664584974 18.754768665452985 2 60 230.58904015239574
60.676138478792474 14.239915204467636 2 60 323.2234982501444
8.165413544077552 4.495760257458086 2 60 168.6523086257442
34.243383562366134 8.246776573103292 2 60 93.14787687620668
45.64652780918962 1.426192624081728 2 60 224.2446566405603
40.820214426753026 10.952049120246848 2 60 77.73782827196109
54.09820319774942 17.454041580162645 2 60 13.730757035736637
57.18076545936279 12.847484296157479 2 60 130.466037517353
61.83674004937106 6.102854529020192 2 60 194.70413412117932
54.06993128606162 9.840233426443 2 60 243.8027900757973
75.26777034516203 18.224535394104716 2 60 231.00331441796138
39.17507490082052 17.163613174384253 2 60 133.99635986731843
13.779137769681824 4.467055778962894 2 60 356.1686764898045
18.415332987945327 4.5388264452325355 2 60 119.25366760104744
62.82140100474319 5.906326731131879 2 60 287.2459717564388
51.985883886536364 18.19636923377277 2 60 20.26249887133297
77.5173035113439 10.121228407512328 2 60 297.74838729551095
49.30003916272018 8.292879053069495 2 60 147.23438585229897
56.44334176639077 0.49167028968873705 2 60 226.73831915699807
20.75706618757595 5.077061306654318 2 60 314.615490264246
54.672473025617506 6.166679708039351 2 60 282.1392994892658
78.66706805778745 0.058495697740119645 2 60 207.88298140923948
