100 20 80 0.1 0.1
29.80011864781098 7.499211042334104 2 10 60 343.02939145008685
11.137351854219474 15.308230136419134 2 10 60 122.04042849119452
45.49231031775701 4.3871604087992155 2 10 60 358.8666665895143
48.48020834095354 3.6081233678267433 2 10 60 182.12151491294094
59.69847881527064 7.118405026391632 2 10 60 90.43586755919085
57.64743259693864 0.5840254400959677 2 10 60 204.62238578732544
27.75926358656338 17.90197217417409 2 10 60 66.16299915152106
54.70455336978443 13.79523225573414 2 10 60 99.32143918421623
27.14167138332799 14.032027283100224 2 10 60 314.7862599657505
54.64483160617196 14.007693820982954 2 10 60 48.86737622092768
23.542545688832334 5.452630671021073 2 10 60 305.73141323634604
56.37906291324255 9.451998174965901 2 10 60 154.72917023087663
73.70016581992324 11.16229392748549 2 10 60 208.14674800463305
42.09237113116236 5.02511196772547 2 10 60 339.6013553498802
38.043224240671336 2.581476870432864 2 10 60 62.292415650445236
31.396704089882675 4.592143525039026 2 10 60 283.1390905484789
90.99118928930397 10.383302283809003 2 10 60 13.253130524335074
68.05024240557218 19.65315242247746 2 10 60 117.9906146297518
46.702163965974364 6.023580719523678 2 10 60 196.21736819275353
62.242651539603656 18.531186091478272 2 10 60 79.48986593151014
12.209403326309761 14.226431665553799 2 10 60 44.72422125413604
72.53476146266044 9.118431499148198 2 10 60 272.76327489323927
28.10900653728654 9.724739636161727 2 10 60 86.32771941881848
41.81084545342585 7.607095576061811 2 10 60 176.21288066447343
39.17603601568133 5.171057552878244 2 10 60 20.20131856824655
32.12032988201434 13.362411164114008 2 10 60 304.30878757303435
83.25987553500204 19.6877792886541 2 10 60 252.55978862711171
20.327583297512707 14.311548360930244 2 10 60 242.42656683260722
40.49132037550139 14.191113674358654 2 10 60 290.7947315976414
49.25833848371241 1.3812376699505502 2 10 60 182.2962994607297
44.35150540521542 13.389940831227145 2 10 60 6.4114359254016495
36.77629774157356 18.388058944999127 2 10 60 141.8089698865507
45.3078332893125 11.028818454444643 2 10 60 188.8514489195546
75.62293382126143 14.450729715269361 2 10 60 103.8980794325505
65.75267234488346 8.127448013157327 2 10 60 13.844686453334262
23.050250197030422 18.84779638516764 2 10 60 305.5509972712162
58.82160124561481 10.092653038844528 2 10 60 125.94052493457221
31.14526667727176 7.9939638502199095 2 10 60 262.3994384079504
67.40864965367444 11.881607028601199 2 10 60 138.32613133983762
39.58752330400191 15.873419545086445 2 10 60 272.613373841505
36.52658727177207 17.927475505989975 2 10 60 75.08581805826762
32.10644459911598 3.1809349228788464 2 10 60 34.92209917077847
69.13943742230221 10.164078515540535 2 10 60 100.94492270177926
90.70533795034686 17.22579911375756 2 10 60 181.58042743431
48.49043295282501 0.8804206071784848 2 10 60 218.65837304872724
94.2474240493394 0.3068014211256709 2 10 60 13.182926903512291
41.0059779484526 12.787253586150984 2 10 60 270.0557282979561
80.76513048192147 5.038027966268849 2 10 60 46.72429792553806
24.760216799829486 4.887031420021771 2 10 60 156.97371063070386
28.083556369372133 12.577250965025101 2 10 60 152.65561255212074
27.790130360964692 5.618926030346794 2 10 60 74.6521111217387
22.967467770625653 5.7756476449807455 2 10 60 115.46337573574839
54.05169791764035 13.22783517049089 2 10 60 32.52185222949484
68.27087830939482 11.136564980152034 2 10 60 83.19802735656098
31.92402071252346 4.118758961335489 2 10 60 323.683318354318
33.99626644535514 8.661556912993113 2 10 60 85.21912802537108
59.24764809877764 2.6563697827901245 2 10 60 350.89101023055315
83.75371562951841 10.005976645035437 2 10 60 108.15320860197983
50.1287518383473 7.817300203256137 2 10 60 347.7855828804848
22.724209903927473 16.008591948658538 2 10 60 294.7457374347902
51.727493418674 13.475438895493133 2 10 60 211.82850085928118
34.6854168016156 3.0569639487472333 2 10 60 259.12748698743223
79.44733791978024 7.886603513921253 2 10 60 40.40656808940208
76.51614194421215 2.6723024402720985 2 10 60 78.32742203232655
64.41233153935259 4.939164350204354 2 10 60 342.515231259607
66.69416966518249 14.226133658442155 2 10 60 330.0942988519675
49.3533986720742 3.5647806319717934 2 10 60 2.0596226496072134
64.4481161461238 11.23098406711379 2 10 60 40.808416514628306
45.133784325106035 3.784174792214776 2 10 60 30.013112190715056
20.840749197566875 16.885405495077705 2 10 60 247.16783618355018
46.17952552531722 17.4350936954051 2 10 60 204.45213904502342
11.56156544798511 14.519547735354518 2 10 60 357.2411085844386
52.028172532504826 10.744059042478323 2 10 60 220.97731995737976
41.8776400911023 18.613208845596244 2 10 60 39.335629319492135
74.32591815625787 4.4234824061694855 2 10 60 90.49030572767559
73.29639670945699 17.788346727863384 2 10 60 323.00792005420584
73.89065615979399 7.576994994537348 2 10 60 134.10835550528108
67.97720025331643 13.569461805708595 2 10 60 260.6348960139954
56.33139297936161 4.866696770663048 2 10 60 91.67019967992306
36.12344954783933 9.027615717419582 2 10 60 278.5931329992622
