100 20 110 60
73.66084649904053 8.940097612600882 2 60 241.0675358171579
75.02044371368734 8.408894533477058 2 60 333.6701225039877
48.42118188752854 14.2130786845417 2 60 238.18430214406106
68.62347194905664 15.598840070388203 2 60 109.74288365157979
37.94570076354114 3.2332857383368663 2 60 48.77273302380615
41.898133214323664 18.127396069821607 2 60 205.42067933627354
39.62218948886079 7.900520333606749 2 60 272.33612876694804
63.406945137906014 18.56827983310456 2 60 60.18778502878911
17.418189480298793 12.978955381819011 2 60 70.9021479026944
27.316969712995217 5.128582998789522 2 60 268.3205235329384
56.188005119331734 19.097777732281443 2 60 225.4616014802173
49.3273437847318 7.391885957466917 2 60 146.81262417370485
48.61232974838106 15.622449657714066 2 60 317.4744103702368
27.962497693547345 11.622987035960335 2 60 126.36423984963945
51.47932929355791 14.583472424306246 2 60 243.97726262354402
40.54663239705829 18.697686458993733 2 60 329.31335892851
39.59676708957409 19.769237806655774 2 60 22.769714645086673
53.52257145693147 8.702917165620331 2 60 245.57025996280456
53.56003881743192 1.6579279203504393 2 60 44.61063877196233
53.31013903486344 10.970898758654794 2 60 149.82977850780532
86.93691416340863 13.39688156687088 2 60 159.3941923453513
70.0 19.988621432488763 2 60 152.96441087920684
74.85092154899527 13.91530478609271 2 60 323.0897524757372
67.64577058162273 6.045981528635023 2 60 228.05219479192763
44.459408281880194 8.919060326722079 2 60 335.1435088855058
53.398179769046024 15.99994635792015 2 60 275.5993540959314
38.63532780339796 0.4684370964406437 2 60 338.4963593261497
79.5044147392253 12.048363442074647 2 60 259.9364274376798
24.833241657822406 11.647668163139182 2 60 5.943310278005054
35.22845270679311 4.39815174076635 2 60 164.38171047798923
54.77431564734377 9.127472901692384 2 60 9.939177244111033
37.690002798840354 13.21371218361223 2 60 149.58395760434314
54.33390947795821 16.890413853536938 2 60 93.96445881827388
52.318417656374194 13.840180594824504 2 60 108.61125008684846
39.801858808808255 6.7873130009250975 2 60 101.14920870622903
40.09279730513737 1.1727491484618513 2 60 173.101950841492
25.406978778174082 12.737756996515913 2 60 272.08119502029757
53.15928239312348 19.910359577971125 2 60 194.51971814714915
62.61421029540297 16.157773315755012 2 60 63.79404722898683
53.02447555796586 19.57478781084854 2 60 68.76567426030613
36.561801635305144 10.534416178711956 2 60 84.16079826060725
55.471312553891295 10.442150109672024 2 60 14.729246410064324
53.32611755839925 6.974275606769504 2 60 61.75367900795606
68.98214468824574 19.333309722681125 2 60 189.56355458784947
62.760078351840924 3.0970970262506525 2 60 195.2435929141236
73.9888096746069 14.515221408442553 2 60 15.433478049996655
40.20920928202753 1.9557975230465985 2 60 6.295537525812933
21.53861675893802 15.312069890467404 2 60 262.21314441549595
56.21728899669774 1.9314946742606165 2 60 126.49242125863164
43.18816971102818 4.5107903002894645 2 60 154.23715135437573
47.093410557655886 3.0307100263297593 2 60 176.0318562605444
26.604397033819765 16.930363002448306 2 60 230.99380069330735
42.45422861383771 9.018020120293006 2 60 106.86103809420175
27.791956274071865 3.8308122287828428 2 60 53.97271531044298
3.5221085239165717 11.730036828634333 2 60 175.7376816147903
68.65392494665085 14.951248309785827 2 60 5.249962259966043
61.932869211759176 16.177126608674627 2 60 86.75124804756474
53.459313871250814 14.234270061595865 2 60 176.44545464762672
83.7417761449978 9.15158066486277 2 60 164.55323339108725
37.61577326491778 4.626676519690589 2 60 196.17646904922785
65.4482425630076 15.591494924889727 2 60 348.49883324790574
29.10718481522729 16.216469685370154 2 60 104.94126645875862
37.95606892398384 15.527262473422766 2 60 216.7895960049427
44.42312967942886 11.408636902521277 2 60 1.505478191233638
59.501341197166354 8.753761688775931 2 60 154.3487015127651
61.01376324043243 13.454894639105685 2 60 55.46422919069008
44.913286158591895 7.179931845432199 2 60 247.5020652600184
36.664998726988514 19.59557572157881 2 60 75.97195698541522
62.645667681130156 17.924873281244793 2 60 214.64992832772253
19.86916139629697 8.067841753489581 2 60 314.05375628374657
58.907728243154104 9.53480569092916 2 60 20.190771712141206
42.357655562179225 6.5685094238934605 2 60 350.94297706262194
48.20645375477358 14.129549127673137 2 60 37.32174332662035
71.06642203480429 7.27970527571999 2 60 21.16399967821804
58.35582556039909 8.8546043767216 2 60 35.43346851463272
92.42244470810934 15.68141175439682 2 60 138.35347255881342
47.97145099510928 18.781756593218834 2 60 34.21183592561763
79.01953717137741 14.059442373886304 2 60 353.97099993824213
48.288071922998306 12.496363031738376 2 60 216.95081301445163
52.64170036848568 19.405598438900988 2 60 352.09920618407943
29.614057083281622 12.2244963820284 2 60 50.78854476809199
61.725578408253355 4.396400084863014 2 60 53.60587523341344
56.84302493307696 17.7417877750069 2 60 105.54957227273447
70.0 10.988004172223416 2 60 144.29529488991244
33.12613440203085 11.784604558155305 2 60 232.6789379364134
46.965568218767686 2.1003466696086215 2 60 6.695154510422072
56.51464213155807 2.631955048792365 2 60 141.5847853281371
28.889550468053283 17.668389808348277 2 60 44.316645085870356
72.35231989637444 4.384688564485977 2 60 325.88513142932084
52.001895962960575 8.360204531829256 2 60 219.2221426012331
45.44071318962078 8.741036270696238 2 60 83.02688751471716
49.5336810580057 11.410688013999744 2 60 245.294322566432
43.779544499570804 14.320716198007194 2 60 307.08128735074484
55.35121381388663 7.768639559120862 2 60 135.6060908612081
84.51352016243304 5.452654292222981 2 60 268.91545877036964
62.47080841635257 4.138831226589175 2 60 245.7496904554967
14.218566664191044 15.50518420057445 2 60 216.21428871062213
33.70088017226318 15.117311337038455 2 60 337.02865189599225
34.53827424832907 8.056371439932882 2 60 96.92625215811375
69.33515572076378 13.627590594735574 2 60 183.30617539030223
24.902672283289963 19.29220098349171 2 60 15.7013214955058
90.09137739181259 7.990256094076407 2 60 240.42005553780098
35.56575619239153 7.860720392638026 2 60 18.97373531580712
69.2090263439722 13.484080193993695 2 60 92.92596318582352
80.93859962784136 3.942220359247317 2 60 68.83782322725438
46.63257453332641 9.030520120214575 2 60 73.15010829930193
44.86557234157097 1.5231003367273832 2 60 330.21651164629446
61.46822227678422 16.06576045088163 2 60 343.8771160850642
44.85508191552722 19.850573117690594 2 60 134.59963615990253
80.96025671436729 18.727825698603077 2 60 38.35198359305973
