100 20 200 0.1 0.1
1.5626632253064323 12.321930094743166 2 10 60 28.966822412416484
34.14871181857778 16.629399508173886 2 10 60 217.5446282062917
16.616748616973425 12.59127744609703 2 10 60 349.3406732515638
21.515566368772323 15.944976645062205 2 10 60 215.3279932012289
58.26799483393265 9.954751311416434 2 10 60 134.02027624255973
3.927941415143446 10.328488121642952 2 10 60 143.91723613736636
18.51810197378845 9.13508163704287 2 10 60 72.83839588977919
21.7276227696364 7.107326552981828 2 10 60 288.5126191493597
1.1217447513441503 10.102632039428705 2 10 60 122.7160326569203
4.049553970128919 19.690648454778238 2 10 60 116.3735279185912
10.547608347023704 9.194225768160377 2 10 60 78.12460589997397
8.405650838764977 15.610210312578786 2 10 60 215.6965959855271
6.652937225719829 16.494251960698975 2 10 60 317.8544690265763
25.20593331914748 15.409352395625618 2 10 60 184.4845854276203
15.434503243431134 10.40563503621472 2 10 60 40.729486262135396
53.33410764620433 4.3982993846472525 2 10 60 234.62306261608808
28.36323927339591 17.834675376375728 2 10 60 73.9515597244552
25.388373429122186 17.237755720568092 2 10 60 188.25231456158613
26.203483328846122 8.645759748986812 2 10 60 312.0275450577856
44.53714253205566 13.619110182517725 2 10 60 90.27746850757036
14.450921482724809 19.466601848397456 2 10 60 307.7020749538816
29.43387286935073 4.96676071689688 2 10 60 170.0395693811216
70.62046055822347 18.311446624576064 2 10 60 340.5931665221418
40.06032682244111 2.896851028195213 2 10 60 234.93858926350023
20.511888214234173 6.920670403229108 2 10 60 221.53152297524755
5.781214938001657 13.740403450773226 2 10 60 327.9450683132273
1.5138557806741963 11.584902973276542 2 10 60 123.78907972973634
8.659192000374958 6.203181109043623 2 10 60 198.8741667698151
13.6542618833008 0.23727039106686165 2 10 60 114.92548063091373
15.871423954846268 15.42793740691179 2 10 60 56.063688620916146
82.00223452674268 18.778079378464064 2 10 60 8.983373425579915
41.13527282477456 3.3977555471601306 2 10 60 81.36004035310597
1.4867324872421421 13.27433114260499 2 10 60 257.9517262504634
40.356970649886584 7.635242859431073 2 10 60 328.3619379098288
5.594617860031552 7.496353004183563 2 10 60 149.14261671815754
29.2313489017861 5.187221058030023 2 10 60 33.61583898956106
49.057634445284236 13.172602075416505 2 10 60 342.3668574655534
8.625371058609948 2.426495430114348 2 10 60 225.4373130939494
18.589452547623296 9.630900445065345 2 10 60 344.1496600774566
39.50260691021164 1.5520897424343105 2 10 60 258.41430116309584
75.63188177119324 1.7319632826527886 2 10 60 307.92598143245215
