500 100 1000 0.1 0.1
299.8356763084915 41.00754860987252 5.500871839823542 12.394500568455417 88.35042166903644 49.02903310485803
329.1880619474277 55.04251574865165 5.231700460356966 18.778430491193646 73.44934528121372 320.83260672047635
285.7800974353667 61.22608560071409 5.397523648225452 11.331374286971736 47.7858403704965 137.88211385894485
251.22586974521528 34.51124244338988 5.617409861527475 15.167603195106718 31.58646813760481 299.09025377055116
304.0298013981645 40.913481019560564 4.941947110947947 11.623885651188901 39.65797130906739 82.89457843386414
264.8227206646127 52.96039388905417 5.007096906000113 15.174845446055357 37.679136225927344 36.91779067854572
244.59033617309407 64.84264768198693 4.650405140447136 17.23726223163832 82.07578388399865 342.8018707371561
204.44105383797103 41.07279519681045 5.63835681689476 12.380668057655194 55.4686706202169 256.9592424383111
256.87206509217066 30.150663537971617 5.605612922138198 10.088055569778076 54.88299096270562 20.355599606866296
34.800372628324425 49.65214715754118 5.699336298869971 12.658744439454228 88.21714605581312 323.8366008037579
280.989422307182 66.23503963068313 5.783687106558623 16.411774430272544 35.917561487910376 73.77255270104257
302.4067050466926 46.29511575705898 5.394494130534927 10.225411148982097 49.8608695987052 294.8152488666237
96.17285109333437 53.75300457483675 5.645689343398854 18.783006005444978 79.91977518199886 133.43848813626516
260.1663215052965 62.512071439313885 4.091476766409877 13.096183445282126 57.677718983001895 258.06683088645656
297.7011825316199 53.96592758556037 5.338561502521362 10.649220904013225 39.99563253207552 279.6217598547987
239.5634621678506 27.188863043164407 4.434742946587836 12.033771128518213 88.09614150900202 66.04971060151055
244.02651561663035 73.05974155552093 5.719917394412193 14.475017990807828 39.730207801129254 142.19636188185774
331.1880207672434 48.33739459202142 5.974268565236098 18.423118610446174 77.7337461965556 67.56842618368762
303.17656690179984 44.94948573076182 5.508230207831829 17.080859931340008 50.28875875335436 193.7376540378356
224.78424138452255 54.904023420673404 4.910617451634761 11.325888933601478 69.90763381662151 1.9261324557321302
251.65115866005252 63.752840763694394 5.986700995829865 16.198407634190914 47.84122313698442 154.1268423336188
224.8670878538262 31.354051662286995 5.338770049472766 18.04056434562652 46.12491258557145 227.5989992263236
198.0565602118263 52.87568215192949 4.334030924024423 10.044749710761629 71.28497548311304 289.895560393778
279.12640977891897 50.518503796232075 5.126496420272371 16.676973900326537 45.54563190032839 57.01569741419165
220.12612586821095 61.188276781681125 5.4532075098183395 11.666722030056064 84.59547074039533 97.49910337390564
264.2293943682331 63.68318202954459 5.939135805995168 19.251711068666282 40.90468723912532 104.92018558481962
228.32324769735789 15.985336178138894 4.411276946838095 10.041021260774027 30.466509389001036 139.68987077924086
249.69561179176566 64.5919742846495 5.478041845463351 16.358309533440185 34.36453067709803 152.65804991025857
294.34881180542646 55.66788360321395 5.736166880096554 10.800541816957471 37.66039757164577 271.9607303832855
205.93235547245996 33.354497658811326 4.6975623401381945 18.538905524327305 33.41471507575634 192.40777638367126
197.2585044025609 57.06344485736992 4.944472033875196 13.80516055031947 61.310168078642164 216.05482193640404
224.61480951298802 57.87724397326424 4.474382549849149 14.383466969536702 77.09293875907375 267.3548906008227
280.95525427647885 61.74240640184481 4.05647568939267 11.22436519928063 68.1252425232263 214.83358841375343
196.40262824441402 30.852646020380956 5.198766806598583 12.162488353482338 53.01821958487394 175.18015072735227
266.8883467752036 63.27104381961218 4.4075759680348225 16.371678816322387 44.060378874894646 333.0218738174188
242.82714977757203 29.643574235859553 5.221321407971312 10.225351709429306 32.23067090224602 97.73022165104165
330.55636293463294 43.55829580297094 4.860977263300069 11.454489055722382 74.71461781320617 87.79738363013325
237.75904436726475 31.39229102792494 4.609264213548881 11.332531707644291 72.54200860086945 189.7110379451373
278.2766960825533 33.37191431094398 4.293513515850056 18.591469691796178 34.918799065549926 228.77550908338912
216.7636154089962 49.955643796563386 4.736964515860122 16.786161656382898 62.62179292171857 289.6680305974025
192.6320583423218 26.19890569015288 5.849555512383611 12.141080906916702 77.22158370401233 146.1983361760446
196.58786837797092 37.339597694335204 4.757100727178154 11.666390177624475 53.66962905737741 318.9942973487388
231.7609953631232 45.31273451331275 4.4781331896226995 15.07766186866106 65.0561488582413 107.23319558888352
262.01865066780334 18.30699854114852 5.777812274142549 12.686589746086124 78.23340367373254 56.464407781671994
196.34563044160853 25.773675581463394 4.382944763983289 13.300184180637952 68.2123384204717 162.00966860855118
192.9873964850428 48.37225909455247 5.820590042979861 18.634491594199304 76.1961991104468 49.679847244679294
189.15146092398024 54.21927883917516 5.577340261732001 16.188096887600967 50.988615934734426 272.7894931311008
303.83349182060437 55.637191822279306 5.4724927148475055 11.535627381241403 45.52528696173948 159.3079143363123
291.4014075722898 58.97727449476965 4.256424802227339 10.114725581529973 49.378874446058376 331.5094864702341
255.345970602046 60.26811197500805 5.099990530853344 15.472838034986545 74.09840680744767 261.2014753976243
317.5703914063664 55.012362609287024 5.342141818591696 11.731548502650593 67.3729166351097 323.5281626098528
296.11100915474543 54.91852937057777 4.991957066689093 12.639948492085725 82.52601294425199 285.12845697224935
348.6388756324899 70.29579030018849 4.646834344882594 13.350085913779338 55.615149075771015 10.030891091666136
270.6934766053996 68.4281001889453 5.683952318018285 12.125906554897089 34.79113490579202 282.268977086177
321.47417691315434 45.731229582983396 4.614858505883488 12.382790831923494 32.16079115720885 70.12038493570317
258.69800404174106 46.800457811440616 5.729100005659651 19.73174306838216 71.83657639083269 337.8315295431276
235.37591876746092 42.766598821942424 4.675103467521902 15.50740136330101 55.966566134563394 18.678030771646252
315.4845668222784 72.14288392838009 4.472953173268829 17.327953524421115 85.73513810094542 156.69829351405943
292.9912377130885 54.91092799052586 5.660773267335575 17.75173121339964 82.315477641374 300.7911533510816
209.95871661285068 38.74132788639494 4.017406078381074 18.614429175200943 81.26311261442218 101.16119204430703
187.21086433656305 87.71332962012013 4.47376960177489 11.873725105603793 46.05175179677768 101.69104827211956
191.39742399940283 36.77793465465329 5.984833157261843 11.424122046976864 74.72817790000073 148.40529645332242
351.7787688066653 55.87169711581528 5.793002501895365 14.246348951276822 55.9293720228802 357.14990425131367
202.80000796128542 53.69467356910614 4.287364838867419 19.831113923663654 83.63568027708493 174.91177919774032
216.9013253804153 43.55649585119134 4.9087085562069985 19.840105573972146 31.379855634337776 98.181710062338
270.2563353394627 47.17693217988434 5.64292850958639 19.869052173853433 46.75497501842154 124.49005574311046
293.2412876716146 70.63165024886995 4.124390612340587 12.202249918247665 63.59383376988304 221.34567513505755
296.09888932589587 47.18200340328951 5.741038397796029 13.745591810125095 33.60059895448936 150.9348967785525
283.79355233138085 68.79182395386816 5.1765771547010315 14.785693241540946 45.185803044562256 328.25088764100514
289.33466244341275 46.1109390519462 5.8351958993571165 13.073888381265743 71.1893106106445 105.69028840482382
272.8303112847339 43.45646562674249 5.008745637240386 12.73168566219685 88.2588213837622 1.9210680010952697
187.05316463348942 47.831424918381614 4.11930521457964 13.934251254727695 49.77929252134589 81.36478508446417
146.22802414603893 5.719729343463641 4.384229137618505 13.110367338682696 47.980161833738265 21.037753646498494
299.71640969220897 22.388608990511873 5.933109061419709 16.716359430484733 78.43458961157117 45.08399321056218
246.70855990576067 48.86360865264829 4.274747434997507 13.643896627980023 78.58171972818968 103.90325082424988
232.94788866374776 47.441126091023605 5.942944288373702 11.732319494802391 65.6670304966498 238.7116590793384
267.92987852174474 48.92759516259898 5.913632683831968 14.570034739821617 78.95948975227579 91.03993935362394
251.99615050133582 51.48362491883045 5.67199933582423 10.110373928987949 44.757136202791024 68.77305252474633
218.53167789604487 71.66472897622573 5.709377697217539 18.767704913994606 75.90150050050954 298.08448664572643
395.02129029936066 37.62121433485357 5.7278657359434515 15.693987440948945 52.0004696590198 135.94932396079057
254.17285039922498 50.823401108182175 5.8855831577002835 15.432823507369758 31.747266458422907 119.08276855667198
