100 20 170 60
73.99453031741471 17.693147762995455 2 60 353.84576090343614
32.14848686702582 11.883328350334834 2 60 16.83055711847166
2.155321420428047 6.07982744915148 2 60 70.95657424111936
48.646459447903254 4.036672161051129 2 60 25.853600161045325
86.32778148438493 14.668890236516493 2 60 217.21777086117999
57.32838058258191 6.916042086712428 2 60 309.7134144238424
46.29014064042746 3.1980224471280394 2 60 200.39953840055665
82.47355978067714 2.4090914919240736 2 60 237.58645479633296
30.3735776807458 19.334280750199614 2 60 218.40238063048236
3.956110298369775 11.942441165920405 2 60 189.15328204419995
75.75117554701053 11.795448253553902 2 60 107.95407460035013
47.451007995580184 19.86473400403138 2 60 359.7542489003649
19.913114936131226 17.08919018371695 2 60 276.5917690130409
57.80033918052311 17.624683528709145 2 60 264.07042891104396
80.86836982213215 9.292399717626482 2 60 338.1930652790201
50.40714392026287 9.446471896333591 2 60 121.85402769350054
77.8112771605034 14.62751409489398 2 60 84.19787740890169
73.39244518333369 11.289811226648435 2 60 243.020633730528
82.52658223007514 14.054120350629722 2 60 207.6674943410722
9.645741009121522 9.947688611961796 2 60 287.83468061686943
83.7609636840702 7.15560947688598 2 60 304.87407795650324
6.433882915487821 2.810112554019646 2 60 329.447276857592
41.55720263530252 15.297045995652327 2 60 119.24089905671087
77.33354322682683 14.79851588927521 2 60 24.78164134572632
80.83605102265847 18.959520234636155 2 60 285.8252037369811
71.15673705214623 5.006737433979924 2 60 115.43475390843751
68.34003800063445 7.4781729652397955 2 60 262.44124427949566
22.29784108601145 8.48710432736257 2 60 208.22369822856925
74.75492235609265 4.848454186144018 2 60 267.8739841746941
71.407576139933 9.272984055230992 2 60 316.23005650096815
5.042869580895082 5.103228073667374 2 60 240.9741157337792
92.17020271463892 19.0736773405952 2 60 92.28568330100292
90.71361624620748 18.84964233246189 2 60 149.91591727992252
54.71305952479787 6.117571936962292 2 60 150.0259244767024
54.19554356854942 9.29945233144849 2 60 82.33007514150214
57.11335437995662 3.4215012206661655 2 60 220.76253973823896
49.229595078585994 13.502350701328005 2 60 108.80879955643734
29.698972990245643 12.457126009641295 2 60 250.97555253520306
44.190060096822315 1.0339975425736259 2 60 269.45805666785344
61.293873760039496 2.9603364985561886 2 60 144.29176949324784
84.64424141351222 8.19648108920939 2 60 31.407009252022426
68.97270596393469 2.7409988638056704 2 60 28.135351936989416
54.817603031575835 7.519054652378845 2 60 130.7658759404447
72.8142297028059 2.1143141909717245 2 60 119.15276558889278
57.76415438338523 18.223854934573055 2 60 62.36490190280556
91.94242025741165 19.37047221778969 2 60 349.00892328666885
74.09799910091313 8.13002242062431 2 60 132.2478352191347
27.993456851299293 8.967617478781664 2 60 134.82326239743645
7.5784007363964285 7.5579255435224235 2 60 209.4976421669135
85.03445072873195 19.378275278061185 2 60 213.59181388538406
21.426661937360237 14.073160862659442 2 60 214.32854005435647
11.686487710411908 18.307723305361847 2 60 350.27449679922086
46.070880894413214 17.85031719624771 2 60 157.90178462459264
70.3837921985934 18.963271285226245 2 60 53.29337600451158
51.458525960754166 12.07433280145531 2 60 106.05111502099616
1.7580453770836502 10.877390595992654 2 60 33.08835537399949
24.853981423126235 13.730261084274645 2 60 64.70214848167093
78.31077351029916 5.229064352454447 2 60 118.83842403536178
48.168116654786544 6.520603009564878 2 60 290.5270671323293
32.87766664523977 9.482978408229057 2 60 150.83138004758447
92.68179995226701 10.215633026005943 2 60 218.20547050926996
13.76027330817392 15.354193533177519 2 60 112.22807400025167
29.16931002319395 6.771610076568559 2 60 268.1041006886335
2.4783007213143304 12.548074984331022 2 60 60.7219203336301
18.858127948240732 11.891971285362963 2 60 328.4053908740423
32.36822702843184 17.425475032702305 2 60 250.06571457973075
6.648004041746103 6.767782904737563 2 60 87.49717222486976
50.021658698504446 18.76784331842585 2 60 321.47843727313256
79.1365376680001 15.488503480690728 2 60 310.19745802246393
