100 20 80 0.1 0.1
96.14409725410087 11.004983185861432 2 10 180 103.33279425822133
9.363988028663872 6.466606927440215 2 10 180 149.23556181950752
46.99592111442586 12.300532833235437 2 10 180 107.38954303369358
70.77312717348508 12.860364033907402 2 10 180 27.997108173245124
47.23558977605886 4.966492466090003 2 10 180 331.5890111463902
48.56115807189841 11.121945554712823 2 10 180 301.8044016494545
55.98455123677007 4.919300211938253 2 10 180 49.07133439937248
10.259668495174978 10.67017033133757 2 10 180 278.6037476760683
93.46111197454844 9.269723903791267 2 10 180 5.132675386695378
98.07755450472824 18.410820018004657 2 10 180 173.72642583188346
76.45574096926805 19.334767924587805 2 10 180 183.00613501191057
98.51904665673253 2.1442704404841795 2 10 180 111.43881219400865
82.95746548776535 13.34766519615814 2 10 180 307.2763548610478
96.53020988826935 16.253892167423807 2 10 180 229.26519752575584
57.07954412924357 9.281271766498397 2 10 180 95.43313872987629
74.10160514054556 6.4786522809830345 2 10 180 61.414456770482694
11.546582695473973 8.955251174101742 2 10 180 79.87054681709164
6.979264819913833 12.864703328497523 2 10 180 28.106266306091612
60.64191848524878 1.0080398100560006 2 10 180 350.87718873988115
84.86951931240802 14.236411233321288 2 10 180 55.29592582108785
86.22425243941922 15.05648699597619 2 10 180 90.72362675357778
58.097858903417865 4.6843446950280025 2 10 180 96.93437503094876
75.56948716570373 12.9275253320258 2 10 180 262.8415107082093
45.24207584789259 13.905707262879453 2 10 180 265.29194339930547
77.553105096024 8.528089193758944 2 10 180 109.43898754164817
15.262709477934056 5.33360426335312 2 10 180 312.9657573526719
66.04883845592121 6.834955869552237 2 10 180 264.9666318945111
47.86876243053138 15.749914387647795 2 10 180 245.05252018049296
22.181217924136654 18.561112063338754 2 10 180 319.01928846639527
36.3657532350131 9.699408276664087 2 10 180 346.79525821180204
3.846430933183753 12.02783704613821 2 10 180 196.04051072061586
7.430956887678852 14.029678741796474 2 10 180 279.12514606354466
48.133406796275615 2.192813520406396 2 10 180 114.22051561671772
16.854356464532337 10.104413829113032 2 10 180 353.363115585273
94.17346848570696 11.017420517773765 2 10 180 24.002629470810444
34.29260222379832 11.821123986630191 2 10 180 331.49081680426247
47.57307884461053 18.57678907540606 2 10 180 327.52120955785557
43.839516497344455 9.965632062848117 2 10 180 177.5417045951929
67.8033921303649 13.512441998349065 2 10 180 232.09283021716726
71.36468445834142 11.423983545792089 2 10 180 49.621500911691264
14.408324924456807 0.4001891549691794 2 10 180 339.70525847419333
60.06857781518141 14.430001953466585 2 10 180 334.7877479125442
62.1379146069009 13.968702996258504 2 10 180 194.5532336029063
78.81795140424724 7.747956965693761 2 10 180 247.5709344051436
97.41668045439766 2.2826157318233564 2 10 180 214.43936077353158
85.14103881888332 17.18185397963419 2 10 180 297.5009488312488
55.03078011148933 7.236358400560803 2 10 180 59.79949253429889
18.17276639562253 12.085139845496913 2 10 180 74.93114323371917
93.48874369839234 8.042071802556974 2 10 180 104.85898991405126
53.55294593784616 7.949251078685151 2 10 180 124.17511535624914
46.916756137034824 6.700052486951336 2 10 180 95.73552261800963
69.81460782480487 19.32088307531084 2 10 180 238.05721929374732
20.141716219510496 1.3891226996832606 2 10 180 235.0596658927783
6.987573388860802 16.193203848640678 2 10 180 251.12337689191506
9.156629061509324 9.795324529615186 2 10 180 14.893541310221732
16.128147042007658 12.904986377518672 2 10 180 335.7832275863961
61.629587271239735 7.91120693804886 2 10 180 120.52304279977373
21.726934661782128 3.04581022267691 2 10 180 205.5042074205683
29.497211161370895 6.8979888592969125 2 10 180 326.339135183347
36.21248987830534 18.79966048140443 2 10 180 43.92247919656672
78.77756337501648 0.13481611053724807 2 10 180 198.89016779130898
61.14083776509146 15.77038724243306 2 10 180 293.5704275369984
89.15875144850169 11.321473959948761 2 10 180 56.78888051583693
87.53458883884558 12.140211212265044 2 10 180 331.1657567162826
9.094057341424532 2.00404409190178 2 10 180 16.1271089286424
17.917178237264665 6.848692371440881 2 10 180 169.50866882706825
0.3002961565346518 0.5203893907537305 2 10 180 125.14574511291711
94.89744111038453 8.488946980046082 2 10 180 353.56120017554144
60.76440449130928 14.289794125100023 2 10 180 193.0108373629892
51.02917947688669 13.25737968181773 2 10 180 237.9318727450225
17.47693771260199 1.586867228326887 2 10 180 202.66557093975473
27.74418093207509 15.332326918428807 2 10 180 315.5801230332675
21.80616532829739 8.244693382973324 2 10 180 182.99630903484075
28.392355456937647 10.577843505622935 2 10 180 7.033072382038594
12.191101920573855 7.73950290198915 2 10 180 45.22543902047293
23.088716013553967 18.865912838097113 2 10 180 2.8431602848727744
63.966735701787215 1.2445761035845515 2 10 180 84.9082104458737
57.74598354860409 1.2906545976190875 2 10 180 29.603740876170704
65.75333199359066 16.74301543248248 2 10 180 164.67273910341856
3.258094395707778 16.131204016934216 2 10 180 324.90155699975827
